,Label
42955,4
42956,4
42957,2
42958,2
42959,3
42960,3
42961,3
42962,7
42963,1
42964,1
42965,1
42966,9
42967,9
42968,7
42969,0
42970,2
42971,3
42972,3
42973,3
42974,3
42975,3
42976,3
42977,3
42978,3
42979,3
42980,3
42981,3
42982,3
42983,3
42984,3
42985,3
42986,9
42987,9
42988,7
42989,7
42990,7
42991,3
42992,3
42993,9
42994,8
42995,8
42996,8
42997,6
42998,6
42999,2
43000,3
43001,3
43002,3
43003,9
43004,2
43005,7
43006,3
43007,3
43008,3
43009,3
43010,3
43011,8
43012,8
43013,2
43014,8
43015,7
43016,7
43017,9
43018,0
43019,0
43020,0
43021,0
43022,0
43023,8
43024,8
43025,8
43026,5
43027,4
43028,4
43029,4
43030,8
43031,8
43032,4
43033,4
43034,4
43035,4
43036,4
43037,4
43038,4
43039,4
43040,4
43041,4
43042,6
43043,6
43044,7
43045,7
43046,7
43047,2
43048,2
43049,4
43050,4
43051,4
43052,4
43053,4
43054,4
43055,4
43056,7
43057,7
43058,7
43059,7
43060,7
43061,3
43062,1
43063,2
43064,2
43065,2
43066,7
43067,9
43068,6
43069,6
43070,6
43071,9
43072,3
43073,8
43074,8
43075,8
43076,8
43077,7
43078,8
43079,8
43080,8
43081,8
43082,8
43083,6
43084,6
43085,6
43086,6
43087,5
43088,5
43089,6
43090,6
43091,6
43092,6
43093,6
43094,6
43095,6
43096,6
43097,6
43098,6
43099,6
43100,6
43101,6
43102,6
43103,4
43104,4
43105,4
43106,4
43107,6
43108,6
43109,6
43110,6
43111,6
43112,6
43113,6
43114,6
43115,6
43116,6
43117,6
43118,6
43119,6
43120,6
43121,6
43122,6
43123,6
43124,6
43125,6
43126,6
43127,6
43128,6
43129,6
43130,3
43131,4
43132,4
43133,4
43134,4
43135,4
43136,4
43137,4
43138,4
43139,4
43140,4
43141,4
43142,4
43143,4
43144,4
43145,4
43146,4
43147,4
43148,4
43149,4
43150,4
43151,4
43152,4
43153,3
43154,3
43155,3
43156,3
43157,2
43158,3
43159,3
43160,8
43161,3
43162,4
43163,3
43164,8
43165,8
43166,3
43167,3
43168,4
43169,4
43170,4
43171,4
43172,4
43173,4
43174,4
43175,4
43176,4
43177,4
43178,4
43179,4
43180,4
43181,4
43182,4
43183,4
43184,4
43185,4
43186,4
43187,4
43188,4
43189,4
43190,4
43191,4
43192,4
43193,7
43194,4
43195,4
43196,4
43197,4
43198,1
43199,8
43200,8
43201,8
43202,8
43203,8
43204,8
43205,8
43206,8
43207,8
43208,8
43209,8
43210,8
43211,8
43212,8
43213,8
43214,8
43215,8
43216,8
43217,1
43218,4
43219,1
43220,7
43221,1
43222,6
43223,1
43224,7
43225,7
43226,3
43227,7
43228,3
43229,8
43230,7
43231,7
43232,2
43233,7
43234,7
43235,3
43236,9
43237,3
43238,3
43239,3
43240,1
43241,3
43242,3
43243,7
43244,3
43245,7
43246,3
43247,1
43248,7
43249,7
43250,2
43251,2
43252,7
43253,8
43254,3
43255,7
43256,8
43257,3
43258,3
43259,1
43260,2
43261,7
43262,3
43263,7
43264,7
43265,3
43266,3
43267,3
43268,8
43269,8
43270,3
43271,1
43272,1
43273,4
43274,2
43275,4
43276,2
43277,6
43278,6
43279,8
43280,8
43281,8
43282,8
43283,8
43284,8
43285,8
43286,8
43287,8
43288,3
43289,3
43290,8
43291,3
43292,7
43293,8
43294,8
43295,3
43296,2
43297,3
43298,2
43299,7
43300,8
43301,8
43302,8
43303,8
43304,3
43305,2
43306,7
43307,2
43308,8
43309,8
43310,3
43311,7
43312,7
43313,5
43314,5
43315,3
43316,3
43317,3
43318,3
43319,3
43320,5
43321,3
43322,3
43323,8
43324,4
43325,4
43326,4
43327,4
43328,4
43329,4
43330,4
43331,4
43332,4
43333,4
43334,4
43335,4
43336,3
43337,3
43338,8
43339,2
43340,7
43341,4
43342,4
43343,1
43344,1
43345,6
43346,3
43347,4
43348,3
43349,3
43350,9
43351,4
43352,9
43353,7
43354,3
43355,7
43356,3
43357,9
43358,9
43359,9
43360,9
43361,3
43362,3
43363,2
43364,9
43365,3
43366,8
43367,9
43368,9
43369,3
43370,3
43371,3
43372,3
43373,1
43374,7
43375,9
43376,9
43377,9
43378,3
43379,3
43380,1
43381,3
43382,3
43383,8
43384,8
43385,8
43386,3
43387,2
43388,8
43389,8
43390,8
43391,8
43392,8
43393,8
43394,3
43395,3
43396,7
43397,8
43398,8
43399,8
43400,8
43401,8
43402,8
43403,8
43404,3
43405,3
43406,8
43407,8
43408,8
43409,3
43410,1
43411,3
43412,3
43413,3
43414,8
43415,8
43416,3
43417,2
43418,3
43419,3
43420,3
43421,8
43422,3
43423,3
43424,3
43425,7
43426,7
43427,3
43428,8
43429,9
43430,9
43431,8
43432,3
43433,3
43434,6
43435,3
43436,3
43437,3
43438,8
43439,3
43440,3
43441,3
43442,3
43443,3
43444,3
43445,9
43446,2
43447,8
43448,8
43449,8
43450,8
43451,3
43452,8
43453,8
43454,8
43455,8
43456,8
43457,8
43458,3
43459,3
43460,3
43461,3
43462,3
43463,3
43464,3
43465,3
43466,3
43467,3
43468,3
43469,3
43470,3
43471,3
43472,3
43473,3
43474,8
43475,3
43476,3
43477,3
43478,5
43479,3
43480,8
43481,6
43482,6
43483,6
43484,1
43485,1
43486,1
43487,1
43488,1
43489,1
43490,1
43491,4
43492,4
43493,1
43494,2
43495,2
43496,4
43497,1
43498,1
43499,1
43500,1
43501,1
43502,1
43503,1
43504,1
43505,1
43506,1
43507,1
43508,1
43509,1
43510,1
43511,1
43512,1
43513,1
43514,1
43515,1
43516,1
43517,1
43518,1
43519,1
43520,1
43521,1
43522,4
43523,8
43524,1
43525,1
43526,0
43527,0
43528,0
43529,0
43530,0
43531,0
43532,0
43533,0
43534,0
43535,0
43536,0
43537,0
43538,0
43539,3
43540,3
43541,3
43542,0
43543,4
43544,1
43545,1
43546,1
43547,1
43548,3
43549,3
43550,3
43551,3
43552,3
43553,3
43554,3
43555,3
43556,3
43557,3
43558,3
43559,3
43560,2
43561,1
43562,7
43563,7
43564,7
43565,7
43566,7
43567,7
43568,7
43569,7
43570,7
43571,7
43572,7
43573,7
43574,1
43575,2
43576,1
43577,1
43578,1
43579,1
43580,1
43581,1
43582,1
43583,1
43584,4
43585,4
43586,3
43587,3
43588,1
43589,1
43590,1
43591,9
43592,9
43593,3
43594,3
43595,3
43596,3
43597,3
43598,3
43599,3
43600,3
43601,3
43602,3
43603,3
43604,3
43605,3
43606,3
43607,3
43608,9
43609,9
43610,7
43611,7
43612,7
43613,3
43614,3
43615,9
43616,8
43617,8
43618,8
43619,6
43620,6
43621,2
43622,3
43623,3
43624,9
43625,2
43626,7
43627,3
43628,3
43629,3
43630,3
43631,3
43632,8
43633,8
43634,2
43635,8
43636,7
43637,7
43638,0
43639,0
43640,0
43641,0
43642,0
43643,8
43644,8
43645,8
43646,7
43647,7
43648,3
43649,4
43650,4
43651,4
43652,9
43653,9
43654,4
43655,4
43656,4
43657,4
43658,4
43659,4
43660,4
43661,4
43662,4
43663,4
43664,6
43665,6
43666,4
43667,4
43668,4
43669,4
43670,4
43671,4
43672,4
43673,3
43674,1
43675,6
43676,6
43677,6
43678,9
43679,3
43680,8
43681,8
43682,7
43683,8
43684,8
43685,8
43686,8
43687,8
43688,3
43689,0
43690,0
43691,0
43692,0
43693,8
43694,6
43695,6
43696,6
43697,6
43698,5
43699,5
43700,6
43701,6
43702,6
43703,6
43704,6
43705,6
43706,6
43707,6
43708,6
43709,6
43710,6
43711,6
43712,6
43713,6
43714,4
43715,4
43716,4
43717,4
43718,6
43719,6
43720,6
43721,6
43722,6
43723,6
43724,6
43725,6
43726,6
43727,6
43728,6
43729,6
43730,6
43731,6
43732,6
43733,6
43734,6
43735,6
43736,6
43737,6
43738,6
43739,6
43740,6
43741,3
43742,4
43743,4
43744,4
43745,4
43746,4
43747,4
43748,4
43749,4
43750,4
43751,4
43752,4
43753,4
43754,4
43755,4
43756,4
43757,4
43758,4
43759,4
43760,4
43761,4
43762,4
43763,4
43764,3
43765,3
43766,3
43767,3
43768,2
43769,3
43770,3
43771,8
43772,3
43773,4
43774,3
43775,8
43776,3
43777,3
43778,4
43779,4
43780,4
43781,4
43782,4
43783,4
43784,4
43785,4
43786,4
43787,4
43788,4
43789,8
43790,8
43791,8
43792,8
43793,4
43794,4
43795,4
43796,4
43797,4
43798,4
43799,4
43800,4
43801,4
43802,4
43803,4
43804,4
43805,4
43806,4
43807,4
43808,4
43809,4
43810,4
43811,7
43812,4
43813,4
43814,4
43815,4
43816,1
43817,8
43818,8
43819,8
43820,8
43821,8
43822,8
43823,8
43824,8
43825,8
43826,8
43827,8
43828,8
43829,8
43830,8
43831,8
43832,8
43833,8
43834,8
43835,1
43836,4
43837,1
43838,7
43839,1
43840,6
43841,1
43842,7
43843,7
43844,3
43845,7
43846,3
43847,8
43848,7
43849,7
43850,2
43851,7
43852,7
43853,3
43854,9
43855,3
43856,3
43857,3
43858,1
43859,3
43860,3
43861,7
43862,3
43863,7
43864,3
43865,1
43866,7
43867,7
43868,2
43869,2
43870,7
43871,8
43872,3
43873,7
43874,8
43875,3
43876,3
43877,1
43878,2
43879,7
43880,3
43881,7
43882,7
43883,3
43884,3
43885,3
43886,8
43887,8
43888,3
43889,1
43890,1
43891,4
43892,2
43893,4
43894,2
43895,6
43896,6
43897,8
43898,8
43899,8
43900,8
43901,8
43902,8
43903,8
43904,8
43905,8
43906,3
43907,3
43908,8
43909,3
43910,7
43911,8
43912,8
43913,3
43914,3
43915,7
43916,8
43917,8
43918,8
43919,8
43920,3
43921,7
43922,2
43923,8
43924,3
43925,7
43926,7
43927,3
43928,3
43929,3
43930,3
43931,3
43932,3
43933,3
43934,8
43935,3
43936,3
43937,8
43938,8
43939,3
43940,3
43941,3
43942,3
43943,8
43944,8
43945,3
43946,3
43947,8
43948,4
43949,4
43950,4
43951,4
43952,4
43953,4
43954,4
43955,4
43956,4
43957,4
43958,4
43959,4
43960,5
43961,3
43962,3
43963,2
43964,7
43965,4
43966,4
43967,1
43968,1
43969,6
43970,3
43971,4
43972,3
43973,3
43974,9
43975,4
43976,9
43977,7
43978,7
43979,3
43980,9
43981,9
43982,9
43983,9
43984,3
43985,3
43986,2
43987,9
43988,3
43989,8
43990,9
43991,3
43992,3
43993,3
43994,3
43995,1
43996,7
43997,9
43998,9
43999,9
44000,3
44001,3
44002,1
44003,3
44004,3
44005,8
44006,8
44007,8
44008,3
44009,2
44010,8
44011,8
44012,8
44013,8
44014,8
44015,8
44016,3
44017,3
44018,7
44019,8
44020,8
44021,8
44022,8
44023,8
44024,8
44025,8
44026,3
44027,3
44028,8
44029,3
44030,1
44031,3
44032,3
44033,3
44034,8
44035,8
44036,3
44037,2
44038,3
44039,3
44040,3
44041,8
44042,3
44043,3
44044,3
44045,7
44046,7
44047,3
44048,8
44049,9
44050,9
44051,8
44052,3
44053,3
44054,6
44055,3
44056,3
44057,3
44058,3
44059,3
44060,3
44061,3
44062,3
44063,3
44064,9
44065,2
44066,8
44067,8
44068,8
44069,8
44070,3
44071,8
44072,8
44073,8
44074,8
44075,8
44076,8
44077,3
44078,3
44079,3
44080,3
44081,3
44082,3
44083,3
44084,3
44085,3
44086,3
44087,3
44088,3
44089,3
44090,3
44091,3
44092,3
44093,8
44094,3
44095,3
44096,3
44097,8
44098,8
44099,8
44100,8
44101,8
44102,8
44103,8
44104,8
44105,3
44106,3
44107,5
44108,3
44109,8
44110,9
44111,5
44112,8
44113,8
44114,8
44115,5
44116,3
44117,9
44118,3
44119,3
44120,3
44121,3
44122,6
44123,6
44124,6
44125,1
44126,1
44127,1
44128,1
44129,1
44130,1
44131,1
44132,4
44133,4
44134,1
44135,2
44136,2
44137,4
44138,1
44139,1
44140,1
44141,1
44142,1
44143,1
44144,1
44145,1
44146,1
44147,1
44148,1
44149,1
44150,1
44151,1
44152,1
44153,1
44154,1
44155,1
44156,1
44157,1
44158,1
44159,1
44160,1
44161,1
44162,1
44163,4
44164,8
44165,1
44166,1
44167,0
44168,0
44169,0
44170,0
44171,0
44172,0
44173,0
44174,0
44175,0
44176,0
44177,0
44178,0
44179,0
44180,3
44181,3
44182,3
44183,0
44184,4
44185,1
44186,1
44187,1
44188,1
44189,3
44190,3
44191,3
44192,3
44193,3
44194,3
44195,3
44196,3
44197,3
44198,3
44199,3
44200,3
44201,2
44202,1
44203,7
44204,7
44205,7
44206,7
44207,7
44208,7
44209,7
44210,7
44211,7
44212,7
44213,7
44214,7
44215,1
44216,2
44217,1
44218,1
44219,1
44220,1
44221,1
44222,1
44223,1
44224,1
44225,4
44226,4
44227,3
44228,3
44229,1
44230,1
44231,1
44232,9
44233,9
44234,3
44235,3
44236,3
44237,3
44238,3
44239,3
44240,3
44241,3
44242,3
44243,3
44244,3
44245,3
44246,3
44247,3
44248,3
44249,9
44250,9
44251,7
44252,7
44253,7
44254,3
44255,3
44256,9
44257,8
44258,8
44259,8
44260,6
44261,6
44262,2
44263,3
44264,9
44265,2
44266,7
44267,3
44268,3
44269,3
44270,3
44271,3
44272,2
44273,8
44274,7
44275,7
44276,8
44277,8
44278,8
44279,7
44280,7
44281,3
44282,9
44283,0
44284,0
44285,0
44286,8
44287,3
44288,0
44289,0
44290,0
44291,0
44292,0
44293,0
44294,0
44295,4
44296,4
44297,4
44298,9
44299,9
44300,9
44301,9
44302,9
44303,4
44304,4
44305,4
44306,4
44307,4
44308,4
44309,4
44310,4
44311,4
44312,4
44313,6
44314,6
44315,4
44316,4
44317,4
44318,4
44319,4
44320,4
44321,4
44322,3
44323,1
44324,6
44325,6
44326,6
44327,9
44328,3
44329,8
44330,8
44331,7
44332,8
44333,8
44334,8
44335,8
44336,8
44337,3
44338,8
44339,9
44340,0
44341,0
44342,0
44343,9
44344,9
44345,9
44346,9
44347,8
44348,6
44349,6
44350,6
44351,6
44352,5
44353,5
44354,6
44355,6
44356,6
44357,6
44358,6
44359,6
44360,6
44361,6
44362,6
44363,6
44364,6
44365,6
44366,6
44367,6
44368,4
44369,4
44370,4
44371,4
44372,6
44373,6
44374,6
44375,6
44376,6
44377,6
44378,6
44379,6
44380,6
44381,6
44382,6
44383,6
44384,6
44385,6
44386,6
44387,6
44388,6
44389,6
44390,6
44391,6
44392,6
44393,6
44394,6
44395,3
44396,4
44397,4
44398,4
44399,4
44400,4
44401,4
44402,4
44403,4
44404,4
44405,4
44406,4
44407,4
44408,4
44409,4
44410,4
44411,4
44412,4
44413,4
44414,4
44415,4
44416,4
44417,4
44418,3
44419,3
44420,3
44421,3
44422,2
44423,3
44424,3
44425,8
44426,3
44427,4
44428,3
44429,8
44430,3
44431,3
44432,4
44433,4
44434,4
44435,4
44436,4
44437,4
44438,4
44439,4
44440,4
44441,4
44442,4
44443,8
44444,8
44445,8
44446,8
44447,2
44448,4
44449,4
44450,4
44451,4
44452,4
44453,4
44454,4
44455,4
44456,4
44457,4
44458,4
44459,4
44460,4
44461,4
44462,4
44463,4
44464,4
44465,4
44466,7
44467,4
44468,4
44469,4
44470,4
44471,1
44472,8
44473,8
44474,8
44475,8
44476,8
44477,8
44478,8
44479,8
44480,8
44481,8
44482,8
44483,8
44484,8
44485,8
44486,8
44487,8
44488,8
44489,8
44490,1
44491,4
44492,1
44493,7
44494,1
44495,6
44496,1
44497,7
44498,7
44499,3
44500,7
44501,3
44502,8
44503,7
44504,7
44505,2
44506,7
44507,7
44508,3
44509,9
44510,3
44511,3
44512,3
44513,1
44514,3
44515,3
44516,7
44517,3
44518,7
44519,3
44520,1
44521,7
44522,7
44523,2
44524,2
44525,7
44526,8
44527,3
44528,7
44529,8
44530,3
44531,3
44532,1
44533,2
44534,7
44535,3
44536,7
44537,7
44538,3
44539,3
44540,3
44541,8
44542,8
44543,3
44544,1
44545,1
44546,4
44547,2
44548,4
44549,2
44550,6
44551,6
44552,8
44553,8
44554,8
44555,8
44556,8
44557,8
44558,8
44559,8
44560,8
44561,3
44562,3
44563,8
44564,3
44565,7
44566,8
44567,8
44568,3
44569,3
44570,7
44571,8
44572,8
44573,8
44574,8
44575,7
44576,2
44577,8
44578,3
44579,7
44580,3
44581,3
44582,3
44583,3
44584,3
44585,3
44586,3
44587,3
44588,3
44589,8
44590,8
44591,3
44592,3
44593,3
44594,3
44595,8
44596,8
44597,3
44598,3
44599,8
44600,5
44601,3
44602,3
44603,3
44604,3
44605,8
44606,4
44607,4
44608,4
44609,4
44610,4
44611,4
44612,4
44613,4
44614,2
44615,3
44616,8
44617,2
44618,2
44619,7
44620,4
44621,4
44622,1
44623,1
44624,6
44625,3
44626,4
44627,3
44628,3
44629,9
44630,4
44631,9
44632,7
44633,7
44634,3
44635,9
44636,9
44637,9
44638,9
44639,3
44640,3
44641,2
44642,9
44643,3
44644,8
44645,9
44646,3
44647,3
44648,3
44649,3
44650,1
44651,7
44652,9
44653,9
44654,9
44655,3
44656,3
44657,1
44658,3
44659,3
44660,8
44661,8
44662,8
44663,3
44664,2
44665,8
44666,8
44667,8
44668,8
44669,8
44670,8
44671,3
44672,3
44673,7
44674,8
44675,8
44676,8
44677,8
44678,8
44679,8
44680,8
44681,3
44682,3
44683,8
44684,3
44685,1
44686,3
44687,3
44688,3
44689,8
44690,8
44691,3
44692,2
44693,3
44694,3
44695,3
44696,8
44697,3
44698,3
44699,3
44700,7
44701,7
44702,3
44703,8
44704,9
44705,9
44706,8
44707,3
44708,3
44709,6
44710,3
44711,3
44712,3
44713,3
44714,3
44715,3
44716,3
44717,3
44718,3
44719,9
44720,2
44721,8
44722,8
44723,8
44724,8
44725,3
44726,8
44727,8
44728,8
44729,8
44730,8
44731,3
44732,3
44733,3
44734,3
44735,3
44736,3
44737,3
44738,3
44739,3
44740,3
44741,3
44742,3
44743,3
44744,3
44745,3
44746,3
44747,3
44748,3
44749,3
44750,8
44751,8
44752,8
44753,8
44754,8
44755,8
44756,8
44757,8
44758,3
44759,3
44760,5
44761,8
44762,9
44763,5
44764,8
44765,8
44766,8
44767,5
44768,3
44769,9
44770,3
44771,3
44772,9
44773,3
44774,3
44775,8
44776,4
44777,3
44778,3
44779,3
44780,3
44781,6
44782,6
44783,6
44784,1
44785,1
44786,1
44787,1
44788,1
44789,1
44790,1
44791,4
44792,4
44793,1
44794,2
44795,2
44796,4
44797,1
44798,1
44799,1
44800,1
44801,1
44802,1
44803,1
44804,1
44805,1
44806,1
44807,1
44808,1
44809,1
44810,1
44811,1
44812,1
44813,1
44814,1
44815,1
44816,1
44817,1
44818,1
44819,1
44820,1
44821,1
44822,4
44823,8
44824,1
44825,1
44826,0
44827,0
44828,0
44829,0
44830,0
44831,0
44832,0
44833,0
44834,0
44835,0
44836,0
44837,0
44838,0
44839,3
44840,3
44841,3
44842,0
44843,4
44844,1
44845,1
44846,1
44847,1
44848,3
44849,3
44850,3
44851,3
44852,3
44853,3
44854,3
44855,3
44856,3
44857,3
44858,3
44859,3
44860,2
44861,1
44862,7
44863,7
44864,7
44865,7
44866,7
44867,7
44868,7
44869,7
44870,7
44871,7
44872,7
44873,7
44874,1
44875,2
44876,1
44877,1
44878,1
44879,1
44880,1
44881,1
44882,1
44883,1
44884,4
44885,4
44886,3
44887,3
44888,1
44889,1
44890,1
44891,9
44892,9
44893,3
44894,3
44895,3
44896,3
44897,3
44898,3
44899,3
44900,3
44901,3
44902,3
44903,3
44904,3
44905,3
44906,3
44907,3
44908,9
44909,9
44910,7
44911,7
44912,7
44913,3
44914,3
44915,9
44916,8
44917,8
44918,8
44919,6
44920,6
44921,2
44922,3
44923,9
44924,2
44925,7
44926,3
44927,3
44928,3
44929,3
44930,3
44931,2
44932,8
44933,7
44934,7
44935,8
44936,8
44937,8
44938,7
44939,7
44940,3
44941,9
44942,8
44943,3
44944,9
44945,9
44946,9
44947,9
44948,9
44949,0
44950,0
44951,0
44952,0
44953,0
44954,0
44955,4
44956,4
44957,4
44958,4
44959,4
44960,4
44961,4
44962,4
44963,4
44964,4
44965,4
44966,4
44967,4
44968,6
44969,6
44970,4
44971,4
44972,4
44973,4
44974,4
44975,4
44976,4
44977,3
44978,1
44979,6
44980,6
44981,6
44982,9
44983,3
44984,8
44985,8
44986,7
44987,8
44988,8
44989,8
44990,8
44991,8
44992,3
44993,8
44994,9
44995,9
44996,9
44997,9
44998,8
44999,0
45000,6
45001,6
45002,6
45003,6
45004,5
45005,5
45006,6
45007,6
45008,6
45009,6
45010,6
45011,6
45012,6
45013,6
45014,6
45015,6
45016,6
45017,6
45018,6
45019,6
45020,4
45021,4
45022,4
45023,4
45024,6
45025,6
45026,6
45027,6
45028,6
45029,6
45030,6
45031,6
45032,6
45033,6
45034,6
45035,6
45036,6
45037,6
45038,6
45039,6
45040,6
45041,6
45042,6
45043,6
45044,6
45045,6
45046,6
45047,3
45048,4
45049,4
45050,4
45051,4
45052,4
45053,4
45054,4
45055,4
45056,4
45057,4
45058,4
45059,4
45060,4
45061,4
45062,4
45063,4
45064,4
45065,4
45066,4
45067,4
45068,4
45069,4
45070,3
45071,3
45072,3
45073,3
45074,2
45075,3
45076,3
45077,8
45078,3
45079,4
45080,3
45081,3
45082,3
45083,4
45084,4
45085,4
45086,4
45087,4
45088,4
45089,4
45090,4
45091,4
45092,4
45093,4
45094,8
45095,8
45096,8
45097,2
45098,3
45099,8
45100,8
45101,4
45102,4
45103,4
45104,4
45105,4
45106,4
45107,4
45108,4
45109,4
45110,4
45111,4
45112,4
45113,4
45114,4
45115,4
45116,4
45117,4
45118,4
45119,7
45120,4
45121,4
45122,4
45123,4
45124,1
45125,8
45126,8
45127,8
45128,8
45129,8
45130,8
45131,8
45132,8
45133,8
45134,8
45135,8
45136,8
45137,8
45138,8
45139,8
45140,8
45141,8
45142,8
45143,1
45144,4
45145,1
45146,7
45147,1
45148,6
45149,1
45150,7
45151,7
45152,3
45153,7
45154,3
45155,8
45156,7
45157,7
45158,2
45159,7
45160,7
45161,3
45162,9
45163,3
45164,3
45165,3
45166,1
45167,3
45168,3
45169,7
45170,3
45171,7
45172,3
45173,1
45174,7
45175,7
45176,2
45177,2
45178,7
45179,8
45180,3
45181,7
45182,8
45183,3
45184,3
45185,1
45186,2
45187,7
45188,3
45189,7
45190,7
45191,3
45192,3
45193,8
45194,8
45195,3
45196,1
45197,1
45198,4
45199,2
45200,4
45201,2
45202,6
45203,6
45204,8
45205,8
45206,8
45207,8
45208,8
45209,8
45210,8
45211,8
45212,8
45213,3
45214,8
45215,3
45216,7
45217,8
45218,8
45219,3
45220,3
45221,7
45222,8
45223,8
45224,8
45225,8
45226,7
45227,2
45228,8
45229,3
45230,7
45231,3
45232,3
45233,3
45234,3
45235,3
45236,3
45237,3
45238,8
45239,3
45240,3
45241,8
45242,8
45243,3
45244,3
45245,3
45246,3
45247,3
45248,3
45249,8
45250,2
45251,3
45252,8
45253,7
45254,3
45255,8
45256,3
45257,1
45258,3
45259,3
45260,3
45261,8
45262,8
45263,8
45264,6
45265,6
45266,7
45267,3
45268,7
45269,3
45270,3
45271,3
45272,4
45273,4
45274,4
45275,4
45276,4
45277,4
45278,4
45279,4
45280,4
45281,4
45282,4
45283,4
45284,4
45285,3
45286,2
45287,7
45288,4
45289,4
45290,1
45291,1
45292,6
45293,3
45294,4
45295,3
45296,9
45297,4
45298,9
45299,7
45300,7
45301,3
45302,9
45303,9
45304,9
45305,9
45306,3
45307,3
45308,2
45309,9
45310,3
45311,8
45312,9
45313,3
45314,3
45315,3
45316,3
45317,1
45318,7
45319,9
45320,9
45321,9
45322,3
45323,1
45324,8
45325,8
45326,8
45327,2
45328,8
45329,8
45330,8
45331,8
45332,8
45333,8
45334,7
45335,8
45336,8
45337,8
45338,8
45339,8
45340,8
45341,8
45342,3
45343,3
45344,8
45345,1
45346,3
45347,3
45348,2
45349,3
45350,3
45351,3
45352,7
45353,7
45354,3
45355,9
45356,9
45357,3
45358,3
45359,6
45360,3
45361,3
45362,3
45363,3
45364,3
45365,3
45366,3
45367,3
45368,3
45369,9
45370,8
45371,8
45372,3
45373,8
45374,8
45375,8
45376,8
45377,3
45378,3
45379,3
45380,3
45381,3
45382,3
45383,3
45384,3
45385,3
45386,3
45387,3
45388,3
45389,3
45390,3
45391,3
45392,3
45393,3
45394,3
45395,3
45396,8
45397,8
45398,8
45399,8
45400,8
45401,8
45402,3
45403,3
45404,9
45405,5
45406,3
45407,3
45408,3
45409,8
45410,8
45411,8
45412,3
45413,8
45414,8
45415,8
45416,8
45417,8
45418,8
45419,8
45420,8
45421,8
45422,3
45423,3
45424,9
45425,3
45426,3
45427,8
45428,3
45429,8
45430,3
45431,3
45432,4
45433,3
45434,8
45435,3
45436,8
45437,8
45438,3
45439,6
45440,6
45441,6
45442,1
45443,1
45444,1
45445,1
45446,1
45447,1
45448,1
45449,4
45450,4
45451,1
45452,2
45453,2
45454,4
45455,1
45456,1
45457,1
45458,1
45459,1
45460,1
45461,1
45462,1
45463,1
45464,1
45465,1
45466,1
45467,1
45468,1
45469,1
45470,1
45471,1
45472,1
45473,1
45474,1
45475,1
45476,1
45477,1
45478,1
45479,1
45480,4
45481,8
45482,1
45483,1
45484,0
45485,0
45486,0
45487,0
45488,0
45489,0
45490,0
45491,0
45492,0
45493,0
45494,0
45495,0
45496,0
45497,3
45498,3
45499,3
45500,0
45501,4
45502,1
45503,1
45504,1
45505,1
45506,3
45507,3
45508,3
45509,3
45510,3
45511,3
45512,3
45513,3
45514,3
45515,3
45516,3
45517,3
45518,1
45519,7
45520,7
45521,7
45522,7
45523,7
45524,7
45525,7
45526,7
45527,7
45528,7
45529,7
45530,7
45531,1
45532,2
45533,1
45534,1
45535,1
45536,1
45537,1
45538,1
45539,1
45540,1
45541,4
45542,4
45543,3
45544,3
45545,1
45546,1
45547,1
45548,9
45549,9
45550,9
45551,9
45552,7
45553,7
45554,7
45555,3
45556,3
45557,9
45558,8
45559,8
45560,8
45561,6
45562,6
45563,2
45564,9
45565,2
45566,7
45567,3
45568,3
45569,3
45570,3
45571,2
45572,7
45573,7
45574,8
45575,8
45576,8
45577,7
45578,7
45579,3
45580,9
45581,8
45582,3
45583,7
45584,3
45585,0
45586,0
45587,0
45588,0
45589,8
45590,4
45591,4
45592,4
45593,7
45594,4
45595,4
45596,4
45597,4
45598,4
45599,4
45600,4
45601,4
45602,4
45603,4
45604,6
45605,6
45606,4
45607,4
45608,4
45609,4
45610,4
45611,4
45612,4
45613,3
45614,1
45615,6
45616,6
45617,6
45618,9
45619,8
45620,7
45621,8
45622,8
45623,8
45624,8
45625,8
45626,8
45627,6
45628,6
45629,6
45630,6
45631,5
45632,5
45633,6
45634,6
45635,6
45636,6
45637,6
45638,6
45639,6
45640,6
45641,6
45642,6
45643,6
45644,6
45645,6
45646,6
45647,4
45648,4
45649,4
45650,4
45651,6
45652,6
45653,6
45654,6
45655,6
45656,6
45657,6
45658,6
45659,6
45660,6
45661,6
45662,6
45663,6
45664,6
45665,6
45666,6
45667,6
45668,6
45669,6
45670,6
45671,6
45672,6
45673,6
45674,4
45675,4
45676,4
45677,4
45678,4
45679,4
45680,4
45681,4
45682,4
45683,4
45684,4
45685,4
45686,4
45687,4
45688,4
45689,4
45690,4
45691,4
45692,4
45693,4
45694,4
45695,4
45696,3
45697,3
45698,3
45699,3
45700,2
45701,3
45702,3
45703,8
45704,3
45705,4
45706,3
45707,3
45708,3
45709,4
45710,4
45711,4
45712,4
45713,4
45714,4
45715,4
45716,4
45717,4
45718,4
45719,4
45720,8
45721,8
45722,8
45723,2
45724,3
45725,8
45726,8
45727,4
45728,4
45729,4
45730,4
45731,4
45732,4
45733,4
45734,4
45735,4
45736,4
45737,4
45738,4
45739,4
45740,4
45741,4
45742,4
45743,4
45744,4
45745,7
45746,4
45747,4
45748,4
45749,4
45750,1
45751,8
45752,8
45753,8
